BatchId;PDatTime;;ProcessTime;ACIDT_2;AIROV_2;AIROV_2;AIROV_2;AIROV_2;AIRSP_2;AIRSP_2;AIRSP_2;AIRSP_2;BALANCE_A2;BALANCE_B2;BASET_2;CO2SP_2;CO2SP_2;CO2SP_2;CO2SP_2;ECO2_2;EO2_2;EXT_A2;EXT_B2;FLOW_A2;FLOW_A2;FLOW_A2;FLOW_A2;FOAMT_2;JTEMP_2;JTEMP_2;JTEMP_2;JTEMP_2;MFC_B2;MFC_C2;MFC_D2;N2SP_2;N2SP_2;N2SP_2;N2SP_2;O2SP_2;O2SP_2;O2SP_2;O2SP_2;O2SPT_2;pH_2;pH_2;pH_2;pH_2;pHo_2;pO2_2;pO2_2;pO2_2;pO2_2;pO2o_2;PUMP_A2;PUMP_A2;PUMP_A2;PUMP_A2;PUMP_B2;PUMP_B2;PUMP_B2;PUMP_B2;PUMPT_A2;REDOX_2;STIRR_2;STIRR_2;STIRR_2;STIRR_2;SUBS_A2;SUBS_A2;SUBS_A2;SUBS_A2;SUBS_B2;SUBS_B2;SUBS_B2;SUBS_B2;SUBS_C2;SUBS_C2;SUBS_C2;SUBS_C2;SUBST_A2;SUBST_B2;SUBST_C2;TEMP_2;TEMP_2;TEMP_2;TEMP_2;TURB_2;VALVE_A2;VALVE_C2;VALVE_D2;VALVET_A2;VALVET_C2;VALVET_D2
HM_4.20211207;08.12.2021 08:20;16.24;17.20681944;0;0;0;0;0.5007;1;0.5007;0.49995;33.33;0;0;1.68;0;0;0;0;0;0;0;0;0;0;0;0;0;37.17;37.425;2;4.24;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;0;6.972;-0.0002;20;35;1;93.33;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 08:21;16.26;17.22352222;0;0;0;0;0.501;1;0.501;0.49995;33.33;0;0;1.68;0;0;0;0;0;0;0;0;0;0;0;0;0;37.2;37.425;2;3.83;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;0;6.972;-0.0002;20;35;1;93.21;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 08:22;16.28;17.24023611;0;0;0;0;0.50115;1;0.50115;0.49995;33.33;0;0;1.68;0;0;0;0;0;0;0;0;0;0;0;0;0;37.2;37.425;2;3.83;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;0;6.971;-0.0002;20;35;1;93.21;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 08:23;16.29;17.25694722;0;0;0;0;0.50085;1;0.50085;0.49995;33.33;0;0;1.68;0;0;0;0;0;0;0;0;0;0;0;0;0;37.095;37.425;2;5.49;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;0;6.971;-0.0002;20;35;1;93.21;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 08:24;16.31;17.27364444;0;0;0;0;0.5013;1;0.5013;0.49995;33.33;0;0;1.68;0;0;0;0;0;0;0;0;0;0;0;0;0;37.155;37.425;2;4.66;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;0;6.969;-0.0002;20;35;1;93.09;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 08:25;16.33;17.29033889;0;0;0;0;0.50115;1;0.50115;0.49995;33.33;0;0;1.68;0;0;0;0;0;0;0;0;0;0;0;0;0;37.095;37.425;2;5.49;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;0;6.969;-0.0002;20;35;1;93.09;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 08:26;16.34;17.30704167;0;0;0;0;0.50115;1;0.50115;0.49995;33.33;0;0;1.68;0;0;0;0;0;0;0;0;0;0;0;0;0;37.095;37.425;2;5.49;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;0;6.969;-0.0002;20;35;1;92.96;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 08:27;16.36;17.32374722;0;0;0;0;0.5007;1;0.5007;0.49995;33.33;0;0;1.68;0;0;0;0;0;0;0;0;0;0;0;0;0;37.2;37.425;2;3.83;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;0;6.967;-0.0002;20;35;1;92.96;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 08:28;16.38;17.34044444;0;0;0;0;0.50085;1;0.50085;0.49995;33.33;0;0;1.68;0;0;0;0;0;0;0;0;0;0;0;0;0;37.095;37.425;2;5.49;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;0;6.967;-0.0002;20;35;1;92.96;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 08:29;16.39;17.35714722;0;0;0;0;0.50085;1;0.50085;0.49995;33.33;0;0;1.68;0;0;0;0;0;0;0;0;0;0;0;0;0;37.155;37.425;2;4.66;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;0;6.967;-0.0002;20;35;1;92.84;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 08:30;16.41;17.37384167;0;0;0;0;0.50085;1;0.50085;0.49995;33.33;0;0;1.68;0;0;0;0;0;0;0;0;0;0;0;0;0;37.095;37.425;2;5.49;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;0;6.966;-0.0002;20;35;1;92.84;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 08:31;16.43;17.39053333;0;0;0;0;0.50115;1;0.50115;0.49995;33.33;0;0;1.68;0;0;0;0;0;0;0;0;0;0;0;0;0;37.095;37.425;2;5.49;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;0;6.966;-0.0002;20;35;1;92.72;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 08:32;16.44;17.40724444;0;0;0;0;0.501;1;0.501;0.49995;33.33;0;0;1.68;0;0;0;0;0;0;0;0;0;0;0;0;0;37.095;37.425;2;5.49;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;0;6.966;-0.0002;20;35;1;92.72;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 08:33;16.46;17.42393889;0;0;0;0;0.50085;1;0.50085;0.49995;33.33;0;0;1.68;0;0;0;0;0;0;0;0;0;0;0;0;0;37.2;37.425;2;3.83;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;0;6.964;-0.0002;20;35;1;92.6;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 08:34;16.48;17.44063333;0;0;0;0;0.5013;1;0.5013;0.49995;33.33;0;0;1.68;0;0;0;0;0;0;0;0;0;0;0;0;0;37.095;37.425;2;5.49;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;0;6.964;-0.0002;20;35;1;92.6;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 08:35;16.49;17.45735;0;0;0;0;0.50085;1;0.50085;0.49995;33.33;0;0;1.68;0;0;0;0;0;0;0;0;0;0;0;0;0;37.095;37.425;2;5.49;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;0;6.964;-0.0002;20;35;1;92.6;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 08:36;16.51;17.47403611;0;0;0;0;0.50115;1;0.50115;0.49995;33.33;0;0;1.68;0;0;0;0;0;0;0;0;0;0;0;0;0;37.2;37.425;2;3.83;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;0;6.962;-0.0002;20;35;1;92.47;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 08:37;16.53;17.49073611;0;0;0;0;0.50085;1;0.50085;0.49995;33.33;0;0;1.68;0;0;0;0;0;0;0;0;0;0;0;0;0;37.095;37.425;2;5.49;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;0;6.962;-0.0002;20;35;1;92.47;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 08:38;16.54;17.50743889;0;0;0;0;0.50115;1;0.50115;0.49995;33.33;0;0;1.68;0;0;0;0;0;0;0;0;0;0;0;0;0;37.095;37.425;2;5.49;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;0;6.961;-0.0002;20;35;1;92.35;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 08:39;16.56;17.52415833;0;0;0;0;0.50115;1;0.50115;0.49995;33.33;0;0;1.68;0;0;0;0;0;0;0;0;0;0;0;0;0;37.17;37.425;2;4.24;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;0;6.961;-0.0002;20;35;1;92.23;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 08:40;16.58;17.54085278;0;0;0;0;0.5013;1;0.5013;0.49995;33.33;0;0;1.68;0;0;0;0;0;0;0;0;0;0;0;0;0;37.095;37.425;2;5.49;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;0;6.961;-0.0002;20;35;1;92.23;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 08:41;16.59;17.55754722;0;0;0;0;0.50115;1;0.50115;0.49995;33.33;0;0;1.68;0;0;0;0;0;0;0;0;0;0;0;0;0;37.095;37.425;2;5.49;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;0;6.959;-0.0002;20;35;1;92.23;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 08:42;16.61;17.57424722;0;0;0;0;0.50115;1;0.50115;0.49995;33.33;0;0;1.68;0;0;0;0;0;0;0;0;0;0;0;0;0;37.095;37.425;2;5.49;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;0;6.959;-0.0002;20;35;1;92.11;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 08:43;16.63;17.59095556;0;0;0;0;0.50115;1;0.50115;0.49995;33.33;0;0;1.68;0;0;0;0;0;0;0;0;0;0;0;0;0;37.2;37.425;2;3.83;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;0;6.959;-0.0002;20;35;1;92.11;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 08:44;16.64;17.60765833;0;0;0;0;0.50115;1;0.50115;0.49995;33.33;0;0;1.68;0;0;0;0;0;0;0;0;0;0;0;0;0;37.095;37.425;2;5.49;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;0;6.958;-0.0002;20;35;1;92.11;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 08:45;16.66;17.62434722;0;0;0;0;0.5013;1;0.5013;0.49995;33.33;0;0;1.68;0;0;0;0;0;0;0;0;0;0;0;0;0;37.2;37.425;2;3.83;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;0;6.958;-0.0002;20;35;1;91.98;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 08:46;16.68;17.64104444;0;0;0;0;0.50055;1;0.50055;0.49995;33.33;0;0;1.68;0;0;0;0;0;0;0;0;0;0;0;0;0;37.095;37.425;2;5.49;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;0;6.958;-0.0002;20;35;1;91.98;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 08:47;16.69;17.65774722;0;0;0;0;0.5007;1;0.5007;0.49995;33.33;0;0;1.68;0;0;0;0;0;0;0;0;0;0;0;0;0;37.095;37.425;2;5.49;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;0;6.958;-0.0002;20;35;1;91.86;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 08:48;16.71;17.67443333;0;0;0;0;0.50145;1;0.50145;0.49995;33.33;0;0;1.68;0;0;0;0;0;0;0;0;0;0;0;0;0;37.2;37.425;2;3.83;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;0;6.956;-0.0002;20;35;1;91.86;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 08:49;16.73;17.69114167;0;0;0;0;0.501;1;0.501;0.49995;33.33;0;0;1.68;0;0;0;0;0;0;0;0;0;0;0;0;0;37.095;37.425;2;5.49;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;0;6.956;-0.0002;20;35;1;91.86;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 08:50;16.74;17.70783611;0;0;0;0;0.50115;1;0.50115;0.49995;33.33;0;0;1.68;0;0;0;0;0;0;0;0;0;0;0;0;0;37.095;37.425;2;5.49;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;0;6.956;-0.0002;20;35;1;91.74;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 08:51;16.76;17.72454444;0;0;0;0;0.50085;1;0.50085;0.49995;33.33;0;0;1.68;0;0;0;0;0;0;0;0;0;0;0;0;0;37.2;37.425;2;3.83;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;0;6.954;-0.0002;20;35;1;91.86;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 08:52;16.78;17.74124722;0;0;0;0;0.501;1;0.501;0.49995;33.33;0;0;1.68;0;0;0;0;0;0;0;0;0;0;0;0;0;37.2;37.425;2;3.83;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;0;6.954;-0.0002;20;35;1;91.62;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 08:53;16.79;17.75794444;0;0;0;0;0.50085;1;0.50085;0.49995;33.33;0;0;1.68;0;0;0;0;0;0;0;0;0;0;0;0;0;37.17;37.425;2;4.24;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;0;6.954;-0.0002;20;35;1;91.62;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 08:54;16.81;17.77465;0;0;0;0;0.50115;1;0.50115;0.49995;33.33;0;0;1.68;0;0;0;0;0;0;0;0;0;0;0;0;0;37.2;37.425;2;3.83;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;0;6.953;-0.0002;20;35;1;91.62;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 08:55;16.83;17.79135833;0;0;0;0;0.5013;1;0.5013;0.49995;33.33;0;0;1.68;0;0;0;0;0;0;0;0;0;0;0;0;0;37.095;37.425;2;5.49;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;0;6.953;-0.0002;20;35;1;91.62;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 08:56;16.84;17.80806111;0;0;0;0;0.50115;1;0.50115;0.49995;33.33;0;0;1.68;0;0;0;0;0;0;0;0;0;0;0;0;0;37.2;37.425;2;3.83;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;0;6.951;-0.0002;20;35;1;91.49;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 08:57;16.86;17.82475556;0;0;0;0;0.50085;1;0.50085;0.49995;33.33;0;0;1.68;0;0;0;0;0;0;0;0;0;0;0;0;0;37.155;37.425;2;4.66;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;0;6.951;-0.0002;20;35;1;91.49;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 08:58;16.88;17.84146389;0;0;0;0;0.50115;1;0.50115;0.49995;33.33;0;0;1.68;0;0;0;0;0;0;0;0;0;0;0;0;0;37.2;37.425;2;3.83;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;0;6.951;-0.0002;20;35;1;91.49;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 08:59;16.89;17.85816111;0;0;0;0;0.50115;1;0.50115;0.49995;33.33;0;0;1.68;0;0;0;0;0;0;0;0;0;0;0;0;0;37.095;37.425;2;5.49;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;-0.05;6.949;-0.0002;20;35;1;91.37;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 09:00;16.91;17.874875;0;0;0;0;0.50115;1;0.50115;0.49995;33.33;0;0;1.68;0;0;0;0;0;0;0;0;0;0;0;0;0;37.095;37.425;2;5.49;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;-0.1;6.949;-0.0002;20;35;1;91.37;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 09:01;16.93;17.89158056;0;0;0;0;0.50115;1;0.50115;0.49995;33.33;0;0;1.68;0;0;0;0;0;0;0;0;0;0;0;0;0;37.2;37.425;2;3.83;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;-0.23;6.948;-0.0002;20;35;1;91.37;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 09:02;16.94;17.908275;0;0;0;0;0.50115;1;0.50115;0.49995;33.33;0;0;1.69;0;0;0;0;0;0;0;0;0;0;0;0;0;37.2;37.425;2;3.83;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;-0.39;6.948;-0.0002;20;35;1;91.25;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 09:03;16.96;17.92496389;0;0;0;0;0.50115;1;0.50115;0.49995;33.33;0;0;1.7;0;0;0;0;0;0;0;0;0;0;0;0;0;37.095;37.425;2;5.49;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;-0.54;6.948;-0.0002;20;35;1;91.25;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 09:04;16.98;17.94166667;0;0;0;0;0.5013;1;0.5013;0.49995;33.33;0;0;1.72;0;0;0;0;0;0;0;0;0;0;0;0;0;37.2;37.425;2;3.83;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;-0.79;6.946;-0.0002;20;35;1;91.13;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 09:05;16.99;17.95835833;0;0;0;0;0.50115;1;0.50115;0.49995;33.33;0;0;1.73;0;0;0;0;0;0;0;0;0;0;0;0;0;37.095;37.425;2;5.49;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;-0.89;6.948;-0.0002;20;35;1;91.13;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 09:06;17.01;17.97505556;0;0;0;0;0.5007;1;0.5007;0.49995;33.33;0;0;1.75;0;0;0;0;0;0;0;0;0;0;0;0;0;37.095;37.425;2;5.49;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;-1.07;6.948;-0.0002;20;35;1;91.13;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 09:07;17.03;17.99174722;0;0;0;0;0.50115;1;0.50115;0.49995;33.33;0;0;1.78;0;0;0;0;0;0;0;0;0;0;0;0;0;37.2;37.425;2;3.83;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;-1.32;6.946;-0.0002;20;35;1;91.13;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 09:08;17.05;18.00844722;0;0;0;0;0.50115;1;0.50115;0.49995;33.33;0;0;1.81;0;0;0;0;0;0;0;0;0;0;0;0;0;37.095;37.425;2;5.49;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;-1.6;6.946;-0.0002;20;35;1;91;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 09:09;17.06;18.02513889;0;0;0;0;0.5013;1;0.5013;0.49995;33.33;0;0;1.85;0;0;0;0;0;0;0;0;0;0;0;0;0;37.095;37.425;2;5.49;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;-1.92;6.944;-0.0002;20;35;1;91;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 09:10;17.08;18.04184444;0;0;0;0;0.50115;1;0.50115;0.49995;33.33;0;0;1.89;0;0;0;0;0;0;0;0;0;0;0;0;0;37.155;37.425;2;4.66;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;-2.02;6.948;-0.0002;20;35;1;90.88;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 09:11;17.1;18.05853889;0;0;0;0;0.50115;1;0.50115;0.49995;33.33;0;0;1.94;0;0;0;0;0;0;0;0;0;0;0;0;0;37.095;37.425;2;5.49;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;-2.17;6.948;-0.0002;20;35;1;90.88;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
HM_4.20211207;08.12.2021 09:12;17.11;18.07523611;0;0;0;0;0.50115;1;0.50115;0.49995;33.33;0;0;1.98;0;0;0;0;0;0;0;0;0;0;0;0;0;37.2;37.425;2;3.83;0;0;0;0;0;0;0;0;0;0;0;9841;1;7;-0.03;6.949;-0.0002;20;35;1;90.88;0;0;0;0;0;0;0;0;0;0;0;700;35;2;700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37.005;37.005;1;24.95;0;0.5;0;0;0;0;0
