PDatTime;Age;TEMP;JTEMP;STIRR;pH;pO2;AIRSP;MFC_B;MFC_C;MFC_D;VALVE_A;O2SP;VALVE_C;VALVE_D;PUMP_A;PUMP_B;SUBS_A;SUBS_B;SUBS_C;PUMPT_A;FOAMT;ACIDT;BASET;SUBST_A;SUBST_B;SUBST_C;VALVET_A;O2SPT;VALVET_C;VALVET_D;EXT_A;EXT_B;BALANCE_A;BALANCE_B;FLOW_A;REDOX;TURB;pHo;pO2o;EO2;ECO2;AIROV;N2SP;CO2SP
;;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value
;(h);(°C);(°C);(rpm);(pH);(%sat);(lpm);(lpm);(lpm);(lpm);(%);(%);(%);(%);(%);(%);(%);(%);(%);(ml);(ml);(ml);(ml);(ml);(ml);(ml);(l);(l);(l);(l);(%);(%);(g);(kg);(g/h);(mV);(AU);(pH);(%sat);(%);(%);(lpm);(%);(lpm)
14.12.2020 12:05:16;2,33333333333333;31,995;32,205;700;5,15976666666667;47,2600833333333;0,5007;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;5,4165;29,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,5007;0;0
14.12.2020 12:10:16;2,41666666666667;31,995;32,205;700;5,1922;46,2273333333333;0,500775;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;5,47191666666667;30,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500775;0;0
14.12.2020 12:15:16;2,5;31,995;32,205;700;5,18398333333333;45,1319166666667;0,501;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;5,50583333333333;31,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,501;0;0
14.12.2020 12:20:16;2,58333333333333;31,995;32,205;700;5,17515;43,59425;0,501;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;5,55566666666667;32,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,501;0;0
14.12.2020 12:25:16;2,66666666666667;31,995;32,205;700;5,218;41,9696666666667;0,50115;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;5,601;33,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,50115;0;0
14.12.2020 12:30:16;2,75;31,995;32,205;700;5,17474166666667;40,738;0,5013;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;5,65066666666667;34,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,5013;0;0
14.12.2020 12:35:16;2,83333333333333;31,995;32,205;702,7;5,202875;39,9429166666667;0,50115;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;5,70275;35,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,50115;0;0
14.12.2020 12:40:16;2,91666666666667;31,995;32,205;708,1;5,20134166666667;40,0083333333333;0,501;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;5,74625;37;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,501;0;0
14.12.2020 12:45:16;3;31,995;32,1525;714,7;5,19201666666667;39,5485833333333;0,50085;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;5,79058333333333;38,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,50085;0;0
14.12.2020 12:50:16;3,08333333333333;31,995;32,1;719,3;5,22533333333333;39,7083333333333;0,500775;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;5,84316666666667;39,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500775;0;0
